series,issue_number,display_name,run_id,run_status,missing_reason,metadata_arc,story_title,part_label,metadata_status,metadata_source,owned_original_issue_count,owned_facsimile_count,ordered_not_arrived_count,readable_copy_count,collection_coverage,still_want_original,wanted_reason,search_query,notes
Batman,571,Batman #571,batman_404_574,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 3,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Batman #571,
Batman,572,Batman #572,batman_404_574,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 4,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Batman #572,
Batman,573,Batman #573,batman_404_574,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 4,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Batman #573,
Batman,574,Batman #574,batman_404_574,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 4,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Batman #574,
Detective Comics,568,Detective Comics #568,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #568,
Detective Comics,569,Detective Comics #569,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #569,
Detective Comics,571,Detective Comics #571,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #571,
Detective Comics,572,Detective Comics #572,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #572,
Detective Comics,573,Detective Comics #573,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #573,
Detective Comics,574,Detective Comics #574,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #574,
Detective Comics,575,Detective Comics #575,detective_568_741,not_owned,not_owned,Batman: Year Two,,Part 1,confirmed,issue_metadata.csv,0,0,0,0,Batman: Year Two,Yes,"Readable via collected edition, but no owned individual issue is recorded.",Detective Comics #575,Batman: Year Two; Year Two
Detective Comics,576,Detective Comics #576,detective_568_741,not_owned,not_owned,Batman: Year Two,,Part 2,confirmed,issue_metadata.csv,0,0,1,0,Batman: Year Two,Yes,"Readable via collected edition, but no owned individual issue is recorded.",Detective Comics #576,Batman: Year Two; Year Two
Detective Comics,577,Detective Comics #577,detective_568_741,not_owned,not_owned,Batman: Year Two,,Part 3,confirmed,issue_metadata.csv,0,0,1,0,Batman: Year Two,Yes,"Readable via collected edition, but no owned individual issue is recorded.",Detective Comics #577,Batman: Year Two; Year Two
Detective Comics,578,Detective Comics #578,detective_568_741,not_owned,not_owned,Batman: Year Two,,Part 4,confirmed,issue_metadata.csv,0,0,1,0,Batman: Year Two,Yes,"Readable via collected edition, but no owned individual issue is recorded.",Detective Comics #578,Batman: Year Two; Year Two
Detective Comics,579,Detective Comics #579,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #579,
Detective Comics,580,Detective Comics #580,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #580,
Detective Comics,581,Detective Comics #581,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #581,
Detective Comics,582,Detective Comics #582,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #582,
Detective Comics,583,Detective Comics #583,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #583,
Detective Comics,584,Detective Comics #584,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #584,
Detective Comics,585,Detective Comics #585,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #585,
Detective Comics,586,Detective Comics #586,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #586,
Detective Comics,587,Detective Comics #587,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #587,
Detective Comics,589,Detective Comics #589,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #589,
Detective Comics,590,Detective Comics #590,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #590,
Detective Comics,591,Detective Comics #591,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #591,
Detective Comics,592,Detective Comics #592,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #592,
Detective Comics,593,Detective Comics #593,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #593,
Detective Comics,594,Detective Comics #594,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #594,
Detective Comics,596,Detective Comics #596,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #596,
Detective Comics,597,Detective Comics #597,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #597,
Detective Comics,598,Detective Comics #598,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #598,
Detective Comics,599,Detective Comics #599,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #599,
Detective Comics,600,Detective Comics #600,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #600,
Detective Comics,602,Detective Comics #602,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #602,
Detective Comics,603,Detective Comics #603,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #603,
Detective Comics,608,Detective Comics #608,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #608,
Detective Comics,609,Detective Comics #609,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #609,
Detective Comics,611,Detective Comics #611,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #611,
Detective Comics,612,Detective Comics #612,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #612,
Detective Comics,613,Detective Comics #613,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #613,
Detective Comics,614,Detective Comics #614,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #614,
Detective Comics,615,Detective Comics #615,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #615,
Detective Comics,622,Detective Comics #622,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #622,
Detective Comics,623,Detective Comics #623,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #623,
Detective Comics,630,Detective Comics #630,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #630,
Detective Comics,632,Detective Comics #632,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #632,
Detective Comics,639,Detective Comics #639,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #639,
Detective Comics,641,Detective Comics #641,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #641,
Detective Comics,647,Detective Comics #647,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #647,
Detective Comics,648,Detective Comics #648,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #648,
Detective Comics,691,Detective Comics #691,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #691,
Detective Comics,692,Detective Comics #692,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #692,
Detective Comics,695,Detective Comics #695,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: Contagion,The Gray Area,core,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #695,
Detective Comics,697,Detective Comics #697,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #697,
Detective Comics,698,Detective Comics #698,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #698,
Detective Comics,699,Detective Comics #699,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #699,
Detective Comics,700,Detective Comics #700,detective_568_741,not_owned,not_owned,Batman: Legacy,,Part 1,confirmed,issue_metadata.csv,0,0,0,0,,Yes,not_owned,Detective Comics #700,
Detective Comics,701,Detective Comics #701,detective_568_741,not_owned,not_owned,Batman: Legacy,,Part 6,confirmed,issue_metadata.csv,0,0,0,0,,Yes,not_owned,Detective Comics #701,
Detective Comics,702,Detective Comics #702,detective_568_741,not_owned,not_owned,Batman: Legacy,,Epilogue,confirmed,issue_metadata.csv,0,0,0,0,,Yes,not_owned,Detective Comics #702,
Detective Comics,703,Detective Comics #703,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #703,
Detective Comics,704,Detective Comics #704,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #704,
Detective Comics,705,Detective Comics #705,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #705,
Detective Comics,706,Detective Comics #706,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #706,
Detective Comics,707,Detective Comics #707,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #707,
Detective Comics,708,Detective Comics #708,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #708,
Detective Comics,709,Detective Comics #709,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #709,
Detective Comics,710,Detective Comics #710,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #710,
Detective Comics,711,Detective Comics #711,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #711,
Detective Comics,712,Detective Comics #712,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #712,
Detective Comics,713,Detective Comics #713,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #713,
Detective Comics,714,Detective Comics #714,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #714,
Detective Comics,715,Detective Comics #715,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #715,
Detective Comics,716,Detective Comics #716,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #716,
Detective Comics,717,Detective Comics #717,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #717,
Detective Comics,718,Detective Comics #718,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #718,
Detective Comics,719,Detective Comics #719,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: Cataclysm,,core,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #719,
Detective Comics,720,Detective Comics #720,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: Cataclysm,,core,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #720,
Detective Comics,721,Detective Comics #721,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: Cataclysm,,core,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #721,
Detective Comics,722,Detective Comics #722,detective_568_741,absent_from_sheet,absent_from_sheet,Road to No Man's Land,,Volume 1,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #722,
Detective Comics,723,Detective Comics #723,detective_568_741,absent_from_sheet,absent_from_sheet,,,,,,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #723,
Detective Comics,724,Detective Comics #724,detective_568_741,absent_from_sheet,absent_from_sheet,Road to No Man's Land,,Volume 1,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #724,
Detective Comics,725,Detective Comics #725,detective_568_741,absent_from_sheet,absent_from_sheet,Road to No Man's Land,,Volume 1,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #725,
Detective Comics,726,Detective Comics #726,detective_568_741,absent_from_sheet,absent_from_sheet,Road to No Man's Land,,Volume 1,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #726,
Detective Comics,727,Detective Comics #727,detective_568_741,absent_from_sheet,absent_from_sheet,Road to No Man's Land,,Volume 2,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #727,
Detective Comics,728,Detective Comics #728,detective_568_741,absent_from_sheet,absent_from_sheet,Road to No Man's Land,,Volume 2,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #728,
Detective Comics,729,Detective Comics #729,detective_568_741,absent_from_sheet,absent_from_sheet,Road to No Man's Land,,Volume 2,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #729,
Detective Comics,730,Detective Comics #730,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 1,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #730,
Detective Comics,731,Detective Comics #731,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 1,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #731,
Detective Comics,732,Detective Comics #732,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 1,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #732,
Detective Comics,733,Detective Comics #733,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 1,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #733,
Detective Comics,734,Detective Comics #734,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 2,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #734,
Detective Comics,735,Detective Comics #735,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 2,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #735,
Detective Comics,736,Detective Comics #736,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 3,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #736,
Detective Comics,737,Detective Comics #737,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 3,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #737,
Detective Comics,738,Detective Comics #738,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 3,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #738,
Detective Comics,739,Detective Comics #739,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 4,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #739,
Detective Comics,740,Detective Comics #740,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 4,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #740,
Detective Comics,741,Detective Comics #741,detective_568_741,absent_from_sheet,absent_from_sheet,Batman: No Man's Land,,Volume 4,confirmed,issue_metadata.csv,0,0,0,0,,Yes,absent_from_sheet,Detective Comics #741,
New Titans,60,New Titans #60,,readable_via_collection,"Readable via collected edition, but no owned individual issue is recorded.",A Lonely Place of Dying,,,,,0,0,0,0,Batman: A Lonely Place of Dying,Yes,"Readable via collected edition, but no owned individual issue is recorded.",New Titans #60,A Lonely Place of Dying
New Titans,61,New Titans #61,,readable_via_collection,"Readable via collected edition, but no owned individual issue is recorded.",A Lonely Place of Dying,,,,,0,0,0,0,Batman: A Lonely Place of Dying,Yes,"Readable via collected edition, but no owned individual issue is recorded.",New Titans #61,A Lonely Place of Dying
